date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:31	2491/2491	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:32%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fwireless-network-deployment%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embeda1f7.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/wireless-network-deployment/)
12:00:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:32%20GMT	https://www.atxtechnology.com/?p=3433	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index3e24.html	(from https://www.atxtechnology.com/telecom-infrastructure-services/wireless-network-deployment/)
12:00:32	2577/2577	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:32%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fwireless-network-deployment%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed8b8f	(from https://www.atxtechnology.com/telecom-infrastructure-services/wireless-network-deployment/)
12:00:32	3852/3852	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:33%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3437	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3437.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/satellite-receiving-station-construction/)
12:00:33	2556/2556	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:33%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fsatellite-receiving-station-construction%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed48ab.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/satellite-receiving-station-construction/)
12:00:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:34%20GMT	https://www.atxtechnology.com/?p=3437	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index09c6.html	(from https://www.atxtechnology.com/telecom-infrastructure-services/satellite-receiving-station-construction/)
12:00:34	2642/2642	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:34%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fsatellite-receiving-station-construction%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed6194	(from https://www.atxtechnology.com/telecom-infrastructure-services/satellite-receiving-station-construction/)
12:00:34	4963/4963	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:35%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3424	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3424.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/aerial-cable-construction/)
12:00:35	2481/2481	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:35%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Faerial-cable-construction%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed92be.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/aerial-cable-construction/)
12:00:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:36%20GMT	https://www.atxtechnology.com/?p=3424	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/indexe4af.html	(from https://www.atxtechnology.com/telecom-infrastructure-services/aerial-cable-construction/)
12:00:35	2567/2567	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:36%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Faerial-cable-construction%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed937f	(from https://www.atxtechnology.com/telecom-infrastructure-services/aerial-cable-construction/)
12:00:36	12076/12076	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:36%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/703	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/703.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/copper-fiber-optic-network-construction/)
12:00:37	2565/2565	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:37%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fcopper-fiber-optic-network-construction%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedbd0e.json	(from https://www.atxtechnology.com/telecom-infrastructure-services/copper-fiber-optic-network-construction/)
12:00:38	2648/2648	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:38%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Ftelecom-infrastructure-services%2Fcopper-fiber-optic-network-construction%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed7feb	(from https://www.atxtechnology.com/telecom-infrastructure-services/copper-fiber-optic-network-construction/)
12:00:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:38%20GMT	https://www.atxtechnology.com/?p=703	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/indexf993.html	(from https://www.atxtechnology.com/telecom-infrastructure-services/copper-fiber-optic-network-construction/)
12:00:39	15873/15873	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:39%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3557	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3557.json	(from https://www.atxtechnology.com/power-infrastructure-services/)
12:00:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:40%20GMT	https://www.atxtechnology.com/?p=3557	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index4521.html	(from https://www.atxtechnology.com/power-infrastructure-services/)
12:00:41	2435/2435	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:40%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed9a8c.json	(from https://www.atxtechnology.com/power-infrastructure-services/)
12:00:41	2523/2523	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:42%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embede6f5	(from https://www.atxtechnology.com/power-infrastructure-services/)
12:00:42	67253/67253	---M--	200	added ('OK')	image/jpeg	etag:%22106b5-5b2f91b4a2c80%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/power-line-structures.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/power-line-structures.jpg	(from https://www.atxtechnology.com/power-infrastructure-services/)
12:00:42	33830/33830	---M--	200	added ('OK')	image/jpeg	etag:%228426-5b2f91b1c65c0%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/Transformer-Installation-Maintenance-Repairs.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/Transformer-Installation-Maintenance-Repairs.jpg	(from https://www.atxtechnology.com/power-infrastructure-services/)
12:00:42	34477/34477	---M--	200	added ('OK')	image/jpeg	etag:%2286ad-5b2f91b3aea40%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/Underground-Power-Line-Construction-1.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/Underground-Power-Line-Construction-1.jpg	(from https://www.atxtechnology.com/power-infrastructure-services/)
12:00:43	40621/40621	---M--	200	added ('OK')	image/jpeg	etag:%229ead-5b2f91b4a2c80%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/over-head-power-line.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/over-head-power-line.jpg	(from https://www.atxtechnology.com/power-infrastructure-services/)
12:00:43	70472/70472	---M--	200	added ('OK')	image/jpeg	etag:%2211348-5b2f91b1c65c0%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/Substation-Switchgear-Installation.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/Substation-Switchgear-Installation.jpg	(from https://www.atxtechnology.com/power-infrastructure-services/)
12:00:44	8000/8000	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:44%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3449	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3449.json	(from https://www.atxtechnology.com/power-infrastructure-services/power-line-structures-civil-build/)
12:00:44	2538/2538	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:45%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2Fpower-line-structures-civil-build%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedd0ce.json	(from https://www.atxtechnology.com/power-infrastructure-services/power-line-structures-civil-build/)
12:00:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:45%20GMT	https://www.atxtechnology.com/?p=3449	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index7d7e.html	(from https://www.atxtechnology.com/power-infrastructure-services/power-line-structures-civil-build/)
12:00:45	2630/2630	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:45%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2Fpower-line-structures-civil-build%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedd97c	(from https://www.atxtechnology.com/power-infrastructure-services/power-line-structures-civil-build/)
12:00:46	5904/5904	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:47%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3451	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3451.json	(from https://www.atxtechnology.com/power-infrastructure-services/underground-power-line-construction/)
12:00:47	2527/2527	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:47%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2Funderground-power-line-construction%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedbe7b.json	(from https://www.atxtechnology.com/power-infrastructure-services/underground-power-line-construction/)
12:00:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:47%20GMT	https://www.atxtechnology.com/?p=3451	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/indexb726.html	(from https://www.atxtechnology.com/power-infrastructure-services/underground-power-line-construction/)
12:00:47	2613/2613	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:48%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2Funderground-power-line-construction%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed3e0c	(from https://www.atxtechnology.com/power-infrastructure-services/underground-power-line-construction/)
12:00:48	4712/4712	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:48%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3453	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3453.json	(from https://www.atxtechnology.com/power-infrastructure-services/overhead-power-line-construction/)
12:00:48	2512/2512	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:49%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2Foverhead-power-line-construction%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedafe0.json	(from https://www.atxtechnology.com/power-infrastructure-services/overhead-power-line-construction/)
12:00:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:49%20GMT	https://www.atxtechnology.com/?p=3453	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index5916.html	(from https://www.atxtechnology.com/power-infrastructure-services/overhead-power-line-construction/)
12:00:49	2598/2598	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:49%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2Foverhead-power-line-construction%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embede3ae	(from https://www.atxtechnology.com/power-infrastructure-services/overhead-power-line-construction/)
12:00:50	12874/12874	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:50%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3455	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3455.json	(from https://www.atxtechnology.com/power-infrastructure-services/transformer-installation-maintenance-repairs/)
12:00:51	2596/2596	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:51%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2Ftransformer-installation-maintenance-repairs%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed33d7.json	(from https://www.atxtechnology.com/power-infrastructure-services/transformer-installation-maintenance-repairs/)
12:00:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:51%20GMT	https://www.atxtechnology.com/?p=3455	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index4b1c.html	(from https://www.atxtechnology.com/power-infrastructure-services/transformer-installation-maintenance-repairs/)
12:00:51	2679/2679	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:52%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2Ftransformer-installation-maintenance-repairs%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed7bc5	(from https://www.atxtechnology.com/power-infrastructure-services/transformer-installation-maintenance-repairs/)
12:00:52	8965/8965	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:52%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3457	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3457.json	(from https://www.atxtechnology.com/power-infrastructure-services/substation-switchgear-installation/)
12:00:53	2543/2543	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:53%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2Fsubstation-switchgear-installation%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embeddf38.json	(from https://www.atxtechnology.com/power-infrastructure-services/substation-switchgear-installation/)
12:00:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:53%20GMT	https://www.atxtechnology.com/?p=3457	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/indexb80b.html	(from https://www.atxtechnology.com/power-infrastructure-services/substation-switchgear-installation/)
12:00:53	2626/2626	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:54%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fpower-infrastructure-services%2Fsubstation-switchgear-installation%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedf897	(from https://www.atxtechnology.com/power-infrastructure-services/substation-switchgear-installation/)
12:00:54	16809/16809	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:54%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3408	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3408.json	(from https://www.atxtechnology.com/civil-works/)
12:00:55	2345/2345	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:55%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fcivil-works%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed8c20.json	(from https://www.atxtechnology.com/civil-works/)
12:00:55	2433/2433	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:00:56%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fcivil-works%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed2847	(from https://www.atxtechnology.com/civil-works/)
12:00:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:56%20GMT	https://www.atxtechnology.com/?p=3408	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index2297.html	(from https://www.atxtechnology.com/civil-works/)
12:00:57	48257/48257	---M--	200	added ('OK')	image/jpeg	etag:%22bc81-5b2f91ab19600%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/directional-drilling-and-moling.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/directional-drilling-and-moling.jpg	(from https://www.atxtechnology.com/civil-works/)
12:00:57	66375/66375	---M--	200	added ('OK')	image/jpeg	etag:%2210347-5b2f91b3aea40%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/water.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/water.jpg	(from https://www.atxtechnology.com/civil-works/)
12:00:57	79840/79840	---M--	200	added ('OK')	image/jpeg	etag:%22137e0-5b2f91b1c65c0%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/site-build.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/site-build.jpg	(from https://www.atxtechnology.com/civil-works/)
12:00:58	4815/4815	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:58%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3471	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3471.json	(from https://www.atxtechnology.com/civil-works/directional-drilling-moling/)
12:00:58	2472/2472	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:00:59%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fcivil-works%2Fdirectional-drilling-moling%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedd2ad.json	(from https://www.atxtechnology.com/civil-works/directional-drilling-moling/)
12:00:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:00:59%20GMT	https://www.atxtechnology.com/?p=3471	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index136a.html	(from https://www.atxtechnology.com/civil-works/directional-drilling-moling/)
12:00:59	2555/2555	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:01:00%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fcivil-works%2Fdirectional-drilling-moling%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed3dab	(from https://www.atxtechnology.com/civil-works/directional-drilling-moling/)
12:01:00	1636/1636	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:01:00%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3469	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3469.json	(from https://www.atxtechnology.com/civil-works/water-infrastructure-services/)
12:01:01	2461/2461	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:01:01%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fcivil-works%2Fwater-infrastructure-services%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedea34.json	(from https://www.atxtechnology.com/civil-works/water-infrastructure-services/)
12:01:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:01:01%20GMT	https://www.atxtechnology.com/?p=3469	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/indexc641.html	(from https://www.atxtechnology.com/civil-works/water-infrastructure-services/)
12:01:01	2547/2547	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:01:02%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fcivil-works%2Fwater-infrastructure-services%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed7c99	(from https://www.atxtechnology.com/civil-works/water-infrastructure-services/)
12:01:02	5585/5585	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:01:02%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3473	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3473.json	(from https://www.atxtechnology.com/civil-works/site-build-civil-works/)
12:01:03	2447/2447	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:01:03%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fcivil-works%2Fsite-build-civil-works%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed598b.json	(from https://www.atxtechnology.com/civil-works/site-build-civil-works/)
12:01:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:01:03%20GMT	https://www.atxtechnology.com/?p=3473	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index08fe.html	(from https://www.atxtechnology.com/civil-works/site-build-civil-works/)
12:01:03	2539/2539	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:01:04%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fcivil-works%2Fsite-build-civil-works%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embedadce	(from https://www.atxtechnology.com/civil-works/site-build-civil-works/)
12:01:04	9769/9769	---MC-	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:01:04%20GMT	https://www.atxtechnology.com/wp-json/wp/v2/pages/3409	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/wp/v2/pages/3409.json	(from https://www.atxtechnology.com/engineering-managed-services/)
12:01:05	2451/2451	---M--	200	added ('OK')	application/json	date:Wed,%2021%20May%202025%2009:01:05%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fengineering-managed-services%2F	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embed949f.json	(from https://www.atxtechnology.com/engineering-managed-services/)
12:01:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:01:05%20GMT	https://www.atxtechnology.com/?p=3409	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/index39b9.html	(from https://www.atxtechnology.com/engineering-managed-services/)
12:01:05	2536/2536	---M-Z	200	added ('OK')	text/xml	date:Wed,%2021%20May%202025%2009:01:06%20GMT	https://www.atxtechnology.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.atxtechnology.com%2Fengineering-managed-services%2F&format=xml	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-json/oembed/1.0/embeddfc4	(from https://www.atxtechnology.com/engineering-managed-services/)
12:01:07	78822/78822	---M--	200	added ('OK')	image/jpeg	etag:%22133e6-5b2f91ac0d840%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/enginearing.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/enginearing.jpg	(from https://www.atxtechnology.com/engineering-managed-services/)
12:01:07	82520/82520	---M--	200	added ('OK')	image/png	etag:%2214258-5b2f91b4a2c80%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/private-premises-1.png	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/private-premises-1.png	(from https://www.atxtechnology.com/engineering-managed-services/)
12:01:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2021%20May%202025%2009:01:08%20GMT	https://www.atxtechnology.com/site-build-civil-works/24-7-emergency-response-fiber-repair/	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/site-build-civil-works/24-7-emergency-response-fiber-repair/index.html	(from https://www.atxtechnology.com/engineering-managed-services/)
12:01:08	36772/36772	---M--	200	added ('OK')	image/jpeg	etag:%228fa4-5b2f91ac0d840%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/electrical.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/electrical.jpg	(from https://www.atxtechnology.com/engineering-managed-services/)
12:01:08	66909/66909	---M--	200	added ('OK')	image/jpeg	etag:%221055d-5b2f91b1c65c0%22	https://www.atxtechnology.com/wp-content/uploads/2020/09/sales.jpg	C:/My%20Web%20Sites/Haraka/www.atxtechnology.com/wp-content/uploads/2020/09/sales.jpg	(from https://www.atxtechnology.com/engineering-managed-services/)
